x,y,z
1.768317,0.6517529,-7.91
1.768317,0.654463,-7.91
1.768317,0.6571731,-7.91
1.768317,0.6598831,-7.91
1.768317,0.6625932,-7.91
-6.729223,-1.843828,8.050756
-6.717815,-1.825472,8.083053
-6.706365,-1.80705,8.115465
-6.694875,-1.788562,8.147993
-6.683343,-1.770008,8.180638
-6.671769,-1.751386,8.213402
-8.786903,-1.630463,7.264875
-8.816685,-1.610256,7.279381
-6.813496,-1.906611,8.150528
-6.744908,-1.863952,8.030115
0.6869096,-3.974404,22.10287
0.8975434,-4.15589,22.19616
0.935674,-4.135769,22.07052
0.8529782,-4.097079,22.08887
0.7717494,-4.0685,22.17165
0.8099728,-4.046717,22.03334
0.7293169,-4.021597,22.13858
2.018501,-3.973241,22.09534
2.062439,-3.937163,22.13141
2.107067,-3.902377,22.17658
2.096521,-3.836512,22.01684
-8.727095,-1.670655,7.235159
-8.757171,-1.650637,7.250393
-8.646405,-1.762828,7.252544
-8.662805,-1.73856,7.240656
-8.676595,-1.71352,7.22366
-8.690452,-1.68856,7.206886
1.766304,-4.132715,22.05147
1.804503,-4.08169,21.99182
1.850747,-4.094846,22.07485
1.888957,-4.044213,22.0174
1.941301,-4.072284,22.19559
1.979961,-4.022686,22.14539
0.6457589,-3.936641,22.12814
0.6046223,-3.899531,22.15805
0.5633845,-3.862176,22.18672
0.77,0.5220014,-6.915205
0.77,0.5260015,-6.915205
0.77,0.5300015,-6.915205
0.77,0.5340015,-6.915205
0.77,0.5060014,-6.915205
0.77,0.5100014,-6.915205
0.77,0.5140014,-6.915205
0.77,0.5180014,-6.915205
0.77,0.6754295,-7.905393
0.7710162,0.6761435,-7.91
0.77,0.6781455,-7.905393
0.7710162,0.6788535,-7.91
0.77,0.6808616,-7.905393
0.7710162,0.6815636,-7.91
0.77,0.6835777,-7.905393
0.7710162,0.6842736,-7.91
0.77,0.6645654,-7.905393
0.7710162,0.6653033,-7.91
0.77,0.6672814,-7.905393
0.7710162,0.6680133,-7.91
0.77,0.6699975,-7.905393
0.7710162,0.6707234,-7.91
0.77,0.6727135,-7.905393
0.7710162,0.6734334,-7.91
1.768317,0.6653033,-7.91
1.768317,0.6680133,-7.91
1.768317,0.6707234,-7.91
1.768317,0.6734334,-7.91
1.768317,0.6761435,-7.91
1.768317,0.6788535,-7.91
1.768317,0.6815636,-7.91
1.768317,0.6842736,-7.91
-6.571216,-1.63089,8.19653
-6.5694,-1.615972,8.257106
-6.543779,-1.582164,8.185827
-6.541872,-1.567092,8.246332
-6.580216,-1.648605,8.156235
-6.660154,-1.732698,8.246283
-6.648496,-1.713941,8.279283
-6.591806,-1.667305,8.123356
2.224441,-3.636014,22.06524
2.220869,-3.587048,22.01402
2.27165,-3.564108,22.14438
2.267124,-3.513413,22.08071
2.140801,-3.801198,22.05826
2.189904,-3.776049,22.16865
2.18115,-3.71547,22.04033
2.230058,-3.689462,22.1467
-8.849495,-1.488559,7.212475
-8.891051,-1.471581,7.249804
-8.861853,-1.441184,7.193147
-8.903389,-1.424123,7.230391
-8.772014,-1.57477,7.191825
-8.801657,-1.554601,7.206209
-8.835936,-1.535711,7.229557
-8.805911,-1.504849,7.170999
0.4398021,-3.67,22.30062
0.4381886,-3.611628,22.18529
0.4375555,-3.563294,22.13894
0.3984174,-3.550066,22.34107
0.5249434,-3.849956,22.38342
0.5615233,-3.804356,22.07931
0.5211532,-3.774036,22.15503
0.4815847,-3.752984,22.29512
0.4792306,-3.688275,22.13855
0.77,0.5380015,-6.915205
0.77,0.5420015,-6.915205
0.77,0.5460016,-6.915205
0.77,0.5500016,-6.915205
0.77,0.5540016,-6.915205
0.77,0.5580016,-6.915205
0.77,0.5620016,-6.915205
0.77,0.5660017,-6.915205
0.77,0.6971577,-7.905393
0.7710162,0.6978239,-7.91
0.77,0.6998739,-7.905393
0.7710162,0.700534,-7.91
0.77,0.7025899,-7.905393
0.7710162,0.703244,-7.91
0.77,0.7053059,-7.905393
0.7710162,0.7059541,-7.91
1.768317,0.6978239,-7.91
1.768317,0.700534,-7.91
1.768317,0.703244,-7.91
1.768317,0.7059541,-7.91
0.77,0.6862937,-7.905393
0.7710162,0.6869837,-7.91
0.77,0.6890097,-7.905393
0.7710162,0.6896937,-7.91
0.77,0.6917257,-7.905393
0.7710162,0.6924038,-7.91
0.77,0.6944417,-7.905393
0.7710162,0.6951139,-7.91
1.768317,0.6869837,-7.91
1.768317,0.6896937,-7.91
1.768317,0.6924038,-7.91
1.768317,0.6951139,-7.91
-8.927982,-1.329526,7.1917
-8.909819,-1.302546,7.156718
-8.961338,-1.287763,7.212945
-8.945631,-1.261477,7.182776
-8.929978,-1.235284,7.152711
-8.874186,-1.393915,7.173863
-8.915698,-1.376771,7.211023
-8.886488,-1.346752,7.154622
-6.484814,-1.454026,8.285585
-6.459006,-1.42063,8.212757
-6.457291,-1.405164,8.274768
-6.434955,-1.373233,8.211532
-6.516374,-1.533495,8.175137
-6.514377,-1.51827,8.23557
-6.512367,-1.502944,8.296406
-6.486915,-1.469506,8.224821
0.3958194,-3.312479,22.13301
0.3568277,-3.302311,22.37039
0.3960246,-3.231497,22.15085
0.3962118,-3.191504,22.16376
0.77,0.5860016,-6.915205
0.77,0.5900017,-6.915205
0.77,0.5940017,-6.915205
0.77,0.5980017,-6.915205
0.3966897,-3.48824,22.19806
0.3964717,-3.444233,22.18177
0.3962541,-3.400271,22.1655
0.3960367,-3.356353,22.14925
0.77,0.5700016,-6.915205
0.77,0.5740016,-6.915205
0.77,0.5780016,-6.915205
0.77,0.5820016,-6.915205
2.264189,-3.466063,22.03971
2.323077,-3.457732,22.27964
2.316043,-3.402617,22.18269
2.314339,-3.357744,22.15963
2.312753,-3.313109,22.13773
2.313275,-3.272408,22.14495
2.314507,-3.232981,22.16201
2.315739,-3.193512,22.17909
0.77,0.7080219,-7.905393
0.7710162,0.7086642,-7.91
0.77,0.7107379,-7.905393
0.7710162,0.7113742,-7.91
0.77,0.7134539,-7.905393
0.7710162,0.7140842,-7.91
0.77,0.71617,-7.905393
0.7710162,0.7167943,-7.91
0.77,0.718886,-7.905393
0.7710162,0.7195044,-7.91
0.77,0.7216021,-7.905393
0.7710162,0.7222144,-7.91
0.77,0.7243181,-7.905393
0.7710162,0.7249245,-7.91
0.77,0.7270341,-7.905393
0.7710162,0.7276345,-7.91
-8.984274,-1.126403,7.171416
-8.968565,-1.100463,7.141392
-8.952911,-1.074613,7.111472
-9.009306,-1.060237,7.176665
-8.980695,-1.220076,7.207244
-8.964959,-1.193918,7.177094
-8.949279,-1.167851,7.147049
-9.000038,-1.152434,7.201547
2.275393,-2.987267,22.19832
2.286991,-2.965537,22.36223
2.231039,-2.899202,22.161
2.238885,-2.87102,22.2737
2.316973,-3.154002,22.19618
2.322697,-3.12236,22.27525
2.331553,-3.095982,22.3976
2.272154,-3.023231,22.15219
-6.405591,-1.261465,8.262506
-6.393606,-1.233601,8.228323
-6.396851,-1.219284,8.305286
-6.384855,-1.191434,8.270945
1.768317,0.7195044,-7.91
1.768317,0.7222144,-7.91
1.768317,0.7249245,-7.91
1.768317,0.7276345,-7.91
1.768317,0.7086642,-7.91
1.768317,0.7113742,-7.91
1.768317,0.7140842,-7.91
1.768317,0.7167943,-7.91
-6.438372,-1.359519,8.288353
-6.426308,-1.331431,8.254074
-6.41429,-1.303449,8.219924
-6.417621,-1.289434,8.296816
0.77,0.6180018,-6.915205
0.77,0.6220018,-6.915205
0.77,0.6260018,-6.915205
0.77,0.6300018,-6.915205
0.77,0.6020017,-6.915205
0.77,0.6060017,-6.915205
0.77,0.6100017,-6.915205
0.77,0.6140018,-6.915205
0.4381575,-2.984928,22.17953
0.4387712,-2.948914,22.22605
0.4399197,-2.917552,22.31245
0.4802656,-2.863194,22.2083
0.77,0.7406143,-7.905393
0.7710162,0.7411848,-7.91
0.77,0.7433303,-7.905393
0.7710162,0.7438949,-7.91
0.77,0.7460463,-7.905393
0.7710162,0.7466049,-7.91
0.77,0.7487623,-7.905393
0.7710162,0.749315,-7.91
0.3963991,-3.151478,22.17669
0.3965865,-3.11142,22.18962
0.3972802,-3.076804,22.24594
0.3982924,-3.04539,22.32905
0.77,0.7297501,-7.905393
0.7710162,0.7303446,-7.91
0.77,0.7324662,-7.905393
0.7710162,0.7330546,-7.91
0.77,0.7351822,-7.905393
0.7710162,0.7357647,-7.91
0.77,0.7378982,-7.905393
0.7710162,0.7384748,-7.91
-6.372797,-1.16365,8.236427
-6.376062,-1.14907,8.313766
-6.36399,-1.1213,8.279075
-6.35329,-1.094067,8.248326
-6.349812,-1.069275,8.238314
-6.388219,-1.065708,8.417278
-6.354505,-1.031048,8.320044
-6.350503,-1.006033,8.30848
2.11854,-2.670741,22.35269
2.073332,-2.623097,22.30207
2.031477,-2.581245,22.30249
2.190194,-2.817283,22.17369
2.199327,-2.79123,22.30722
2.150157,-2.736747,22.19867
2.107238,-2.692902,22.18056
-8.98551,-0.9437085,7.131302
-8.980761,-0.9204755,7.122249
-8.976016,-0.8972671,7.113204
-9.033909,-0.8825223,7.181092
1.768317,0.7411848,-7.91
1.768317,0.7438949,-7.91
1.768317,0.7466049,-7.91
1.768317,0.749315,-7.91
-9.004558,-1.036886,7.167615
-8.999788,-1.013555,7.158523
-8.995024,-0.9902482,7.14944
-8.990265,-0.966966,7.140367
1.768317,0.7303446,-7.91
1.768317,0.7330546,-7.91
1.768317,0.7357647,-7.91
1.768317,0.7384748,-7.91
1.992148,-2.543916,22.34385
0.6900293,-2.575454,22.25028
0.7325165,-2.536971,22.2802
0.4819597,-2.835077,22.32384
0.5221928,-2.781036,22.22021
0.5241821,-2.753598,22.34411
0.5653469,-2.706397,22.29831
0.6066576,-2.660863,22.26621
0.6478864,-2.61542,22.23418
0.6511042,-2.591258,22.39218
0.77,0.7623425,-7.905393
0.7710162,0.7628652,-7.91
0.77,0.7650585,-7.905393
0.7710162,0.7655753,-7.91
0.77,0.7677746,-7.905393
0.7710162,0.7682854,-7.91
0.77,0.7704906,-7.905393
0.7710162,0.7709954,-7.91
0.77,0.6340018,-6.915205
0.77,0.6380018,-6.915205
0.77,0.6420019,-6.915205
0.77,0.6460019,-6.915205
0.77,0.7514784,-7.905393
0.7710162,0.752025,-7.91
0.77,0.7541944,-7.905393
0.7710162,0.7547351,-7.91
0.77,0.7569104,-7.905393
0.7710162,0.7574452,-7.91
0.77,0.7596264,-7.905393
0.7710162,0.7601552,-7.91
0.77,0.6500019,-6.915205
0.77,0.6540019,-6.915205
0.77,0.6580019,-6.915205
0.77,0.6620019,-6.915205
1.768317,0.752025,-7.91
1.768317,0.7547351,-7.91
1.768317,0.7574452,-7.91
1.768317,0.7601552,-7.91
1.768317,0.7628652,-7.91
1.768317,0.7655753,-7.91
1.768317,0.7682854,-7.91
1.768317,0.7709954,-7.91
-6.347015,-0.9812087,8.298402
-6.343531,-0.9564115,8.288334
-6.34005,-0.9316415,8.278276
-6.336573,-0.9068987,8.26823
-6.333099,-0.8821831,8.258196
-6.425694,-0.8927563,8.594755
-6.392019,-0.8588474,8.497271
-6.35274,-0.823603,8.38355
1.607279,-2.360791,22.19677
1.652089,-2.36693,22.25575
-9.029119,-0.8592542,7.171985
-9.024337,-0.8360109,7.162888
-9.019558,-0.8127921,7.1538
-9.017186,-0.7900768,7.14929
-9.017186,-0.7678399,7.14929
-9.017186,-0.7456031,7.14929
-9.017186,-0.7233662,7.14929
-9.017186,-0.7011294,7.14929
1.026112,-2.371608,22.30063
1.065992,-2.365319,22.24026
1.112425,-2.33723,22.37316
1.152236,-2.331036,22.31295
1.193345,-2.328865,22.29183
1.234434,-2.326787,22.27162
1.275472,-2.324712,22.25143
1.316459,-2.322639,22.23127
0.7750912,-2.498306,22.30961
0.8185281,-2.462756,22.36913
0.8577697,-2.451964,22.26839
0.9019756,-2.419043,22.35307
0.9410172,-2.40853,22.25379
0.9860812,-2.377922,22.36124
1.768317,0.7845457,-7.91
1.768317,0.7872558,-7.91
1.768317,0.7899658,-7.91
1.768317,0.7926759,-7.91
1.900394,-2.487471,22.20953
1.952719,-2.50649,22.38532
1.816213,-2.444528,22.199
1.864103,-2.455881,22.3049
1.779252,-2.411967,22.28621
1.697536,-2.374103,22.3246
1.743203,-2.381411,22.39473
1.357514,-2.320875,22.21411
1.400154,-2.322928,22.23407
1.442846,-2.324984,22.25407
1.48561,-2.327075,22.27441
1.5286,-2.329479,22.2978
1.572537,-2.333742,22.33926
0.77,0.682002,-6.915205
0.77,0.686002,-6.915205
0.77,0.690002,-6.915205
0.77,0.694002,-6.915205
1.768317,0.7737055,-7.91
1.768317,0.7764156,-7.91
1.768317,0.7791256,-7.91
1.768317,0.7818356,-7.91
0.77,0.6660019,-6.915205
0.77,0.670002,-6.915205
0.77,0.674002,-6.915205
0.77,0.678002,-6.915205
0.77,0.7840708,-7.905393
0.7710162,0.7845457,-7.91
0.77,0.7867868,-7.905393
0.7710162,0.7872558,-7.91
0.77,0.7895028,-7.905393
0.7710162,0.7899658,-7.91
0.77,0.7922189,-7.905393
0.7710162,0.7926759,-7.91
0.77,0.7732067,-7.905393
0.7710162,0.7737055,-7.91
0.77,0.7759227,-7.905393
0.7710162,0.7764156,-7.91
0.77,0.7786387,-7.905393
0.7710162,0.7791256,-7.91
0.77,0.7813547,-7.905393
0.7710162,0.7818356,-7.91
-6.331228,-0.6986528,8.321267
-6.331228,-0.6748959,8.321267
-6.331228,-0.6511391,8.321267
-6.331228,-0.6273823,8.321267
-6.331228,-0.7936802,8.321267
-6.331228,-0.7699233,8.321267
-6.331228,-0.7461665,8.321267
-6.331228,-0.7224097,8.321267
-9.017186,-0.5899451,7.14929
-9.017186,-0.5677083,7.14929
-9.017186,-0.5454714,7.14929
-9.017186,-0.5232346,7.14929
-9.017186,-0.6788926,7.14929
-9.017186,-0.6566557,7.14929
-9.017186,-0.6344188,7.14929
-9.017186,-0.612182,7.14929
0.77,0.805799,-7.905393
0.7710162,0.8062262,-7.91
0.77,0.808515,-7.905393
0.7710162,0.8089362,-7.91
0.77,0.811231,-7.905393
0.7710162,0.8116463,-7.91
0.77,0.8139471,-7.905393
0.7710162,0.8143563,-7.91
0.77,0.7949349,-7.905393
0.7710162,0.795386,-7.91
0.77,0.7976509,-7.905393
0.7710162,0.798096,-7.91
0.77,0.8003669,-7.905393
0.7710162,0.800806,-7.91
0.77,0.803083,-7.905393
0.7710162,0.8035161,-7.91
1.768317,0.795386,-7.91
1.768317,0.798096,-7.91
1.768317,0.800806,-7.91
1.768317,0.8035161,-7.91
1.768317,0.8062262,-7.91
1.768317,0.8089362,-7.91
1.768317,0.8116463,-7.91
1.768317,0.8143563,-7.91
0.77,0.7140021,-6.915205
0.77,0.7180021,-6.915205
0.77,0.7220021,-6.915205
0.77,0.7260022,-6.915205
-9.017186,-0.5009977,7.14929
-9.017186,-0.4787609,7.14929
-9.017186,-0.456524,7.14929
-9.017186,-0.4342872,7.14929
-9.017186,-0.4120504,7.14929
-9.017186,-0.3898135,7.14929
-9.017186,-0.3675765,7.14929
-9.017186,-0.3453396,7.14929
0.77,0.698002,-6.915205
0.77,0.702002,-6.915205
0.77,0.7060021,-6.915205
0.77,0.7100021,-6.915205
-6.331228,-0.508598,8.321267
-6.331228,-0.4848412,8.321267
-6.331228,-0.4610843,8.321267
-6.331228,-0.4373275,8.321267
-6.331228,-0.6036254,8.321267
-6.331228,-0.5798686,8.321267
-6.331228,-0.5561118,8.321267
-6.331228,-0.5323549,8.321267
0.77,0.7460022,-6.915205
0.77,0.7500022,-6.915205
0.77,0.7540022,-6.915205
0.77,0.7580022,-6.915205
0.77,0.7300022,-6.915205
0.77,0.7340022,-6.915205
0.77,0.7380022,-6.915205
0.77,0.7420022,-6.915205
0.77,0.8166631,-7.905393
0.7710162,0.8170664,-7.91
0.77,0.8193792,-7.905393
0.7710162,0.8197764,-7.91
0.77,0.8220952,-7.905393
0.7710162,0.8224865,-7.91
0.77,0.8248112,-7.905393
0.7710162,0.8251965,-7.91
0.77,0.8275272,-7.905393
0.7710162,0.8279066,-7.91
0.77,0.8302432,-7.905393
0.7710162,0.8306167,-7.91
0.77,0.8329594,-7.905393
0.7710162,0.8333267,-7.91
0.77,0.8356754,-7.905393
0.7710162,0.8360368,-7.91
-9.017186,-0.3231027,7.14929
-9.017186,-0.3008657,7.14929
-9.017186,-0.2786288,7.14929
-9.017186,-0.2563919,7.14929
-9.017186,-0.2341549,7.14929
-9.017186,-0.211918,7.14929
-9.017186,-0.1896811,7.14929
-9.017186,-0.1674441,7.14929
1.768317,0.8170664,-7.91
1.768317,0.8197764,-7.91
1.768317,0.8224865,-7.91
1.768317,0.8251965,-7.91
1.768317,0.8279066,-7.91
1.768317,0.8306167,-7.91
1.768317,0.8333267,-7.91
1.768317,0.8360368,-7.91
1.107063,0.849587,-7.91
1.109773,0.849587,-7.91
1.112483,0.849587,-7.91
1.115193,0.849587,-7.91
1.117903,0.849587,-7.91
1.120613,0.849587,-7.91
1.123323,0.849587,-7.91
1.126033,0.849587,-7.91
1.124283,0.85,-7.87749
1.127035,0.85,-7.87749
1.129788,0.85,-7.87749
1.13254,0.85,-7.87749
1.135292,0.85,-7.87749
1.138044,0.85,-7.87749
1.140796,0.85,-7.87749
1.143549,0.85,-7.87749
0.77,0.8477049,-7.804726
0.7699999,0.8482658,-7.812812
0.77,0.8471618,-7.754928
0.7699999,0.8477373,-7.763384
0.7699999,0.8483086,-7.771776
0.77,0.8488756,-7.780106
0.7699999,0.8494384,-7.788374
0.77,0.849997,-7.796581
0.7728417,0.85,-7.796625
0.7756988,0.85,-7.796625
-6.331228,-0.3185433,8.321267
-6.331228,-0.2947864,8.321267
-6.331228,-0.2710296,8.321267
-6.331228,-0.2472727,8.321267
0.77,0.7780023,-6.915205
0.77,0.7820023,-6.915205
0.77,0.7860023,-6.915205
0.77,0.7900023,-6.915205
1.085383,0.849587,-7.91
1.088093,0.849587,-7.91
1.090803,0.849587,-7.91
1.093513,0.849587,-7.91
1.096223,0.849587,-7.91
1.098933,0.849587,-7.91
1.101643,0.849587,-7.91
1.104353,0.849587,-7.91
1.102265,0.85,-7.87749
1.105018,0.85,-7.87749
1.10777,0.85,-7.87749
1.110522,0.85,-7.87749
1.113274,0.85,-7.87749
1.116027,0.85,-7.87749
1.118779,0.85,-7.87749
1.121531,0.85,-7.87749
-6.331228,-0.4135706,8.321267
-6.331228,-0.3898138,8.321267
-6.331228,-0.3660569,8.321267
-6.331228,-0.3423001,8.321267
1.323867,0.849587,-7.91
1.326577,0.849587,-7.91
1.329288,0.849587,-7.91
1.331998,0.849587,-7.91
1.334708,0.849587,-7.91
1.337418,0.849587,-7.91
1.340128,0.849587,-7.91
1.342838,0.849587,-7.91
1.34446,0.85,-7.87749
1.347212,0.85,-7.87749
1.349964,0.85,-7.87749
1.352717,0.85,-7.87749
1.355469,0.85,-7.87749
1.358221,0.85,-7.87749
1.360973,0.85,-7.87749
1.363725,0.85,-7.87749
0.9986608,0.849587,-7.91
1.001371,0.849587,-7.91
1.004081,0.849587,-7.91
1.006791,0.849587,-7.91
1.009501,0.849587,-7.91
1.012211,0.849587,-7.91
1.014921,0.849587,-7.91
1.017631,0.849587,-7.91
1.014195,0.85,-7.87749
1.016947,0.85,-7.87749
1.019699,0.85,-7.87749
1.022452,0.85,-7.87749
1.025204,0.85,-7.87749
1.027956,0.85,-7.87749
1.030708,0.85,-7.87749
1.03346,0.85,-7.87749
1.020341,0.849587,-7.91
1.023051,0.849587,-7.91
1.025761,0.849587,-7.91
1.028471,0.849587,-7.91
1.031181,0.849587,-7.91
1.033892,0.849587,-7.91
1.036602,0.849587,-7.91
1.039312,0.849587,-7.91
1.036212,0.85,-7.87749
1.038965,0.85,-7.87749
1.041717,0.85,-7.87749
1.044469,0.85,-7.87749
1.047221,0.85,-7.87749
1.049974,0.85,-7.87749
1.052726,0.85,-7.87749
1.055478,0.85,-7.87749
0.77,0.7620022,-6.915205
0.77,0.7660022,-6.915205
0.77,0.7700022,-6.915205
0.77,0.7740022,-6.915205
1.302187,0.849587,-7.91
1.304897,0.849587,-7.91
1.307607,0.849587,-7.91
1.310317,0.849587,-7.91
1.313027,0.849587,-7.91
1.315737,0.849587,-7.91
1.318447,0.849587,-7.91
1.321157,0.849587,-7.91
1.322442,0.85,-7.87749
1.325194,0.85,-7.87749
1.327947,0.85,-7.87749
1.330699,0.85,-7.87749
1.333451,0.85,-7.87749
1.336203,0.85,-7.87749
1.338956,0.85,-7.87749
1.341708,0.85,-7.87749
1.172104,0.849587,-7.91
1.174814,0.849587,-7.91
1.177524,0.849587,-7.91
1.180235,0.849587,-7.91
1.182945,0.849587,-7.91
1.185655,0.849587,-7.91
1.188365,0.849587,-7.91
1.191075,0.849587,-7.91
1.190336,0.85,-7.87749
1.193088,0.85,-7.87749
1.195841,0.85,-7.87749
1.198593,0.85,-7.87749
1.201345,0.85,-7.87749
1.204097,0.85,-7.87749
1.206849,0.85,-7.87749
1.209602,0.85,-7.87749
1.193785,0.849587,-7.91
1.196495,0.849587,-7.91
1.199205,0.849587,-7.91
1.201915,0.849587,-7.91
1.204625,0.849587,-7.91
1.207335,0.849587,-7.91
1.210045,0.849587,-7.91
1.212755,0.849587,-7.91
1.212354,0.85,-7.87749
1.215106,0.85,-7.87749
1.217858,0.85,-7.87749
1.22061,0.85,-7.87749
1.223363,0.85,-7.87749
1.226115,0.85,-7.87749
1.228867,0.85,-7.87749
1.231619,0.85,-7.87749
1.042022,0.849587,-7.91
1.044732,0.849587,-7.91
1.047442,0.849587,-7.91
1.050152,0.849587,-7.91
1.052862,0.849587,-7.91
1.055572,0.849587,-7.91
1.058282,0.849587,-7.91
1.060992,0.849587,-7.91
1.05823,0.85,-7.87749
1.060982,0.85,-7.87749
1.063735,0.85,-7.87749
1.066487,0.85,-7.87749
1.069239,0.85,-7.87749
1.071991,0.85,-7.87749
1.074743,0.85,-7.87749
1.077496,0.85,-7.87749
0.8468978,0.849587,-7.91
0.8496078,0.849587,-7.91
0.8523178,0.849587,-7.91
0.8550279,0.849587,-7.91
0.857738,0.849587,-7.91
0.860448,0.849587,-7.91
0.863158,0.849587,-7.91
0.8658681,0.849587,-7.91
0.8600711,0.85,-7.87749
0.8628234,0.85,-7.87749
0.8655756,0.85,-7.87749
0.8683277,0.85,-7.87749
0.8710799,0.85,-7.87749
0.8738322,0.85,-7.87749
0.8765844,0.85,-7.87749
0.8793366,0.85,-7.87749
1.150424,0.849587,-7.91
1.153134,0.849587,-7.91
1.155844,0.849587,-7.91
1.158554,0.849587,-7.91
1.161264,0.849587,-7.91
1.163974,0.849587,-7.91
1.166684,0.849587,-7.91
1.169394,0.849587,-7.91
1.168319,0.85,-7.87749
1.171071,0.85,-7.87749
1.173823,0.85,-7.87749
1.176575,0.85,-7.87749
1.179327,0.85,-7.87749
1.18208,0.85,-7.87749
1.184832,0.85,-7.87749
1.187584,0.85,-7.87749
1.670754,0.849587,-7.91
1.673465,0.849587,-7.91
1.676175,0.849587,-7.91
1.678885,0.849587,-7.91
1.681595,0.849587,-7.91
1.684305,0.849587,-7.91
1.687015,0.849587,-7.91
1.689725,0.849587,-7.91
1.696743,0.85,-7.87749
1.699495,0.85,-7.87749
1.702247,0.85,-7.87749
1.705,0.85,-7.87749
1.707752,0.85,-7.87749
1.710504,0.85,-7.87749
1.713256,0.85,-7.87749
1.716008,0.85,-7.87749
1.739676,0.85,-7.837813
1.742479,0.85,-7.837813
1.745283,0.85,-7.837813
1.748087,0.85,-7.837813
1.761387,0.85,-7.796625
1.764245,0.85,-7.796625
1.767102,0.85,-7.796625
1.769959,0.85,-7.796625
1.497311,0.849587,-7.91
1.500021,0.849587,-7.91
1.502731,0.849587,-7.91
1.505441,0.849587,-7.91
1.508151,0.849587,-7.91
1.510861,0.849587,-7.91
1.513571,0.849587,-7.91
1.516281,0.849587,-7.91
1.520601,0.85,-7.87749
1.523354,0.85,-7.87749
1.526106,0.85,-7.87749
1.528858,0.85,-7.87749
1.53161,0.85,-7.87749
1.534362,0.85,-7.87749
1.537115,0.85,-7.87749
1.539867,0.85,-7.87749
0.7818564,0.849587,-7.91
0.7845664,0.849587,-7.91
0.7872765,0.849587,-7.91
0.7899866,0.849587,-7.91
0.7926966,0.849587,-7.91
0.7954067,0.849587,-7.91
0.7981167,0.849587,-7.91
0.8008268,0.849587,-7.91
0.794018,0.85,-7.87749
0.7967703,0.85,-7.87749
0.7995225,0.85,-7.87749
0.8022747,0.85,-7.87749
0.8050269,0.85,-7.87749
0.8077791,0.85,-7.87749
0.8105314,0.85,-7.87749
0.8132836,0.85,-7.87749
1.562352,0.849587,-7.91
1.565062,0.849587,-7.91
1.567772,0.849587,-7.91
1.570482,0.849587,-7.91
1.573193,0.849587,-7.91
1.575903,0.849587,-7.91
1.578613,0.849587,-7.91
1.581323,0.849587,-7.91
1.586655,0.85,-7.87749
1.589407,0.85,-7.87749
1.592159,0.85,-7.87749
1.594911,0.85,-7.87749
1.597663,0.85,-7.87749
1.600416,0.85,-7.87749
1.603168,0.85,-7.87749
1.60592,0.85,-7.87749
1.475631,0.849587,-7.91
1.478341,0.849587,-7.91
1.481051,0.849587,-7.91
1.483761,0.849587,-7.91
1.486471,0.849587,-7.91
1.489181,0.849587,-7.91
1.491891,0.849587,-7.91
1.494601,0.849587,-7.91
1.498584,0.85,-7.87749
1.501336,0.85,-7.87749
1.504088,0.85,-7.87749
1.50684,0.85,-7.87749
1.509593,0.85,-7.87749
1.512345,0.85,-7.87749
1.515097,0.85,-7.87749
1.517849,0.85,-7.87749
0.8035368,0.849587,-7.91
0.8062469,0.849587,-7.91
0.808957,0.849587,-7.91
0.811667,0.849587,-7.91
0.814377,0.849587,-7.91
0.8170871,0.849587,-7.91
0.8197972,0.849587,-7.91
0.8225072,0.849587,-7.91
0.8160357,0.85,-7.87749
0.8187879,0.85,-7.87749
0.8215402,0.85,-7.87749
0.8242924,0.85,-7.87749
0.8270446,0.85,-7.87749
0.8297968,0.85,-7.87749
0.832549,0.85,-7.87749
0.8353012,0.85,-7.87749
0.8252172,0.849587,-7.91
0.8279274,0.849587,-7.91
0.8306374,0.849587,-7.91
0.8333474,0.849587,-7.91
0.8360575,0.849587,-7.91
0.8387676,0.849587,-7.91
0.8414776,0.849587,-7.91
0.8441877,0.849587,-7.91
0.8380534,0.85,-7.87749
0.8408056,0.85,-7.87749
0.8435579,0.85,-7.87749
0.8463101,0.85,-7.87749
0.8490623,0.85,-7.87749
0.8518145,0.85,-7.87749
0.8545667,0.85,-7.87749
0.8573189,0.85,-7.87749
1.518991,0.849587,-7.91
1.521702,0.849587,-7.91
1.524412,0.849587,-7.91
1.527122,0.849587,-7.91
1.529832,0.849587,-7.91
1.532542,0.849587,-7.91
1.535252,0.849587,-7.91
1.537962,0.849587,-7.91
1.542619,0.85,-7.87749
1.545371,0.85,-7.87749
1.548124,0.85,-7.87749
1.550876,0.85,-7.87749
1.553628,0.85,-7.87749
1.55638,0.85,-7.87749
1.559132,0.85,-7.87749
1.561885,0.85,-7.87749
1.540672,0.849587,-7.91
1.543382,0.849587,-7.91
1.546092,0.849587,-7.91
1.548802,0.849587,-7.91
1.551512,0.849587,-7.91
1.554222,0.849587,-7.91
1.556932,0.849587,-7.91
1.559642,0.849587,-7.91
1.564637,0.85,-7.87749
1.567389,0.85,-7.87749
1.570141,0.85,-7.87749
1.572893,0.85,-7.87749
1.575646,0.85,-7.87749
1.578398,0.85,-7.87749
1.58115,0.85,-7.87749
1.583902,0.85,-7.87749
1.128743,0.849587,-7.91
1.131453,0.849587,-7.91
1.134163,0.849587,-7.91
1.136874,0.849587,-7.91
1.139584,0.849587,-7.91
1.142294,0.849587,-7.91
1.145004,0.849587,-7.91
